time,lat,lon,power_mw,temp_k,area_m2,mask,fire
2025-01-07 20:01:17.089891968,34.07145843020336,-118.55640253905382,1836.7134,744.06836,104129.16,30.0,Palisades
2025-01-07 20:01:17.089891968,34.042905560281234,-118.4983495521721,250.22238,736.6519,14915.42,30.0,Palisades
2025-01-07 20:01:17.089891968,34.045389075623206,-118.53591232702891,1757.0018,882.17914,45344.44,30.0,Palisades
2025-01-07 20:01:17.089891968,34.04793264602768,-118.57362735342862,1074.6571,1614.9244,4000.0,30.0,Palisades
2025-01-07 20:01:17.089891968,34.068969962321546,-118.51880459364624,423.3327,852.07385,12720.14,30.0,Palisades
2025-01-07 20:01:17.089891968,34.07400704112978,-118.59415303589158,672.43805,,,33.0,Palisades
2025-01-07 20:01:17.089891968,34.09748567393056,-118.576825912057,249.34259,,,33.0,Palisades
2025-01-07 20:06:17.089662976,34.042905560281234,-118.4983495521721,283.87805,1049.9009,4000.0,30.0,Palisades
2025-01-07 20:06:17.089662976,34.045389075623206,-118.53591232702891,1925.938,902.72546,45100.52,30.0,Palisades
2025-01-07 20:06:17.089662976,34.09748567393056,-118.576825912057,220.58923,,,33.0,Palisades
2025-01-07 20:06:17.089662976,34.07145843020336,-118.55640253905382,1813.5751,768.7349,87542.6,30.0,Palisades
2025-01-07 20:06:17.089662976,34.068969962321546,-118.51880459364624,401.2752,1133.5693,4000.0,30.0,Palisades
2025-01-07 20:06:17.089662976,34.04793264602768,-118.57362735342862,1441.6981,1151.4238,13634.84,30.0,Palisades
2025-01-07 20:06:17.089662976,34.07400704112978,-118.59415303589158,701.30176,,,33.0,Palisades
2025-01-07 20:11:17.089432064,34.09748567393056,-118.576825912057,206.01088,,,33.0,Palisades
2025-01-07 20:11:17.089432064,34.045389075623206,-118.53591232702891,1830.7931,1026.4429,25891.82,30.0,Palisades
2025-01-07 20:11:17.089432064,34.042905560281234,-118.4983495521721,293.8352,1195.9225,4000.0,30.0,Palisades
2025-01-07 20:11:17.089432064,34.07145843020336,-118.55640253905382,2282.7024,825.59436,78822.46,30.0,Palisades
2025-01-07 20:11:17.089432064,34.07400704112978,-118.59415303589158,623.93024,,,33.0,Palisades
2025-01-07 20:11:17.089432064,34.068969962321546,-118.51880459364624,894.9955,1310.3005,5585.48,30.0,Palisades
2025-01-07 20:16:17.091006976,34.045389075623206,-118.53591232702891,1909.41,969.80316,33514.32,30.0,Palisades
2025-01-07 20:16:17.091006976,34.07145843020336,-118.55640253905382,2400.9504,806.9159,92116.1,30.0,Palisades
2025-01-07 20:16:17.091006976,34.042905560281234,-118.4983495521721,457.56308,1331.5061,4000.0,30.0,Palisades
2025-01-07 20:16:17.091006976,34.09748567393056,-118.576825912057,386.69034,,,33.0,Palisades
2025-01-07 20:16:17.091006976,34.068969962321546,-118.51880459364624,863.3768,1187.5171,7353.9,30.0,Palisades
2025-01-07 20:16:17.091006976,34.07400704112978,-118.59415303589158,818.3558,,,33.0,Palisades
2025-01-07 20:16:17.091006976,33.774795565429436,-117.79768830024489,9.730371,,4000.0,200.0,Other
2025-01-07 20:21:17.090769024,34.09748567393056,-118.576825912057,243.65076,,,33.0,Palisades
2025-01-07 20:21:17.090769024,34.07400704112978,-118.59415303589158,641.2877,,,33.0,Palisades
2025-01-07 20:21:17.090769024,34.045389075623206,-118.53591232702891,1861.3306,991.2834,30038.459,30.0,Palisades
2025-01-07 20:21:17.090769024,34.068969962321546,-118.51880459364624,670.30536,1093.8501,7536.84,30.0,Palisades
2025-01-07 20:21:17.090769024,34.07145843020336,-118.55640253905382,2397.2808,842.0754,75773.46,30.0,Palisades
2025-01-07 20:21:17.090769024,34.042905560281234,-118.4983495521721,341.41406,1176.2002,4000.0,30.0,Palisades
2025-01-07 20:26:17.090520064,34.07400704112978,-118.59415303589158,753.9748,,,33.0,Palisades
2025-01-07 20:26:17.090520064,34.042905560281234,-118.4983495521721,463.95514,901.9014,10890.74,30.0,Palisades
2025-01-07 20:26:17.090520064,34.068969962321546,-118.51880459364624,782.27484,973.09937,13573.86,30.0,Palisades
2025-01-07 20:26:17.090520064,34.07145843020336,-118.55640253905382,2539.8027,880.69586,66077.64,30.0,Palisades
2025-01-07 20:26:17.090520064,34.045389075623206,-118.53591232702891,2039.0442,1035.837,27904.16,30.0,Palisades
2025-01-07 20:26:17.090520064,34.09748567393056,-118.576825912057,297.8215,,,33.0,Palisades
2025-01-07 20:31:17.090273024,34.07400704112978,-118.59415303589158,600.7634,,,33.0,Palisades
2025-01-07 20:31:17.090273024,34.07145843020336,-118.55640253905382,3109.4373,829.82446,104982.88,30.0,Palisades
2025-01-07 20:31:17.090273024,34.042905560281234,-118.4983495521721,471.0469,1284.4255,4000.0,30.0,Palisades
2025-01-07 20:31:17.090273024,34.068969962321546,-118.51880459364624,1351.0703,1870.2152,4000.0,30.0,Palisades
2025-01-07 20:31:17.090273024,34.045389075623206,-118.53591232702891,2067.347,946.4551,39917.22,30.0,Palisades
2025-01-07 20:36:17.090032000,34.07145843020336,-118.55640253905382,3248.7117,826.9678,111385.78,30.0,Palisades
2025-01-07 20:36:17.090032000,34.04793264602768,-118.57362735342862,1788.831,,,33.0,Palisades
2025-01-07 20:36:17.090032000,34.045389075623206,-118.53591232702891,2273.851,1018.09247,33148.438,30.0,Palisades
2025-01-07 20:36:17.090032000,34.042905560281234,-118.4983495521721,566.0967,1621.1323,4000.0,30.0,Palisades
2025-01-07 20:36:17.090032000,34.07400704112978,-118.59415303589158,536.5283,,,33.0,Palisades
2025-01-07 20:41:17.089780992,33.7207509148762,-117.7220373975577,13.59766,,4000.0,100.0,Other
2025-01-07 20:41:17.089780992,34.068969962321546,-118.51880459364624,982.09033,926.7328,20647.54,30.0,Palisades
2025-01-07 20:41:17.089780992,34.07400704112978,-118.59415303589158,690.67206,,,33.0,Palisades
2025-01-07 20:41:17.089780992,34.04793264602768,-118.57362735342862,1684.471,,,33.0,Palisades
2025-01-07 20:41:17.089780992,34.042905560281234,-118.4983495521721,389.7989,1888.3992,4000.0,30.0,Palisades
2025-01-07 20:41:17.089780992,34.045389075623206,-118.53591232702891,2099.7441,971.9457,36563.32,30.0,Palisades
2025-01-07 20:41:17.089780992,34.07145843020336,-118.55640253905382,2955.211,824.1111,102909.56,30.0,Palisades
2025-01-07 20:46:17.091325056,34.07145843020336,-118.55640253905382,2950.9626,824.9901,102299.76,30.0,Palisades
2025-01-07 20:46:17.091325056,34.045389075623206,-118.53591232702891,2103.1194,929.4796,43697.98,30.0,Palisades
2025-01-07 20:46:17.091325056,34.07400704112978,-118.59415303589158,553.3964,,,33.0,Palisades
2025-01-07 20:46:17.091325056,34.068969962321546,-118.51880459364624,1017.73456,1022.70715,14610.52,30.0,Palisades
2025-01-07 20:46:17.091325056,34.042905560281234,-118.4983495521721,415.24393,,,33.0,Palisades
2025-01-07 20:51:17.091068928,34.042905560281234,-118.4983495521721,541.30786,1420.2289,4000.0,30.0,Palisades
2025-01-07 20:51:17.091068928,34.09748567393056,-118.576825912057,436.9465,,,33.0,Palisades
2025-01-07 20:51:17.091068928,34.07400704112978,-118.59415303589158,829.6456,,,33.0,Palisades
2025-01-07 20:51:17.091068928,34.07145843020336,-118.55640253905382,2876.5342,803.5648,112483.42,30.0,Palisades
2025-01-07 20:51:17.091068928,34.045389075623206,-118.53591232702891,2459.7754,957.99176,45283.46,30.0,Palisades
2025-01-07 20:51:17.091068928,34.068969962321546,-118.51880459364624,876.6864,1102.0356,9610.16,30.0,Palisades
2025-01-07 20:56:17.090813952,34.042905560281234,-118.4983495521721,547.91724,1217.5675,4304.9,30.0,Palisades
2025-01-07 20:56:17.090813952,34.07145843020336,-118.55640253905382,2807.59,786.6992,121325.516,30.0,Palisades
2025-01-07 20:56:17.090813952,34.07400704112978,-118.59415303589158,641.13617,,,33.0,Palisades
2025-01-07 20:56:17.090813952,34.068969962321546,-118.51880459364624,1272.0945,1279.1516,8573.5,30.0,Palisades
2025-01-07 20:56:17.090813952,34.04793264602768,-118.57362735342862,1930.6113,1490.0533,8390.561,30.0,Palisades
2025-01-07 20:56:17.090813952,34.045389075623206,-118.53591232702891,2496.7554,860.4791,71748.78,30.0,Palisades
2025-01-07 21:01:17.090548096,34.07400704112978,-118.59415303589158,881.92017,,,33.0,Palisades
2025-01-07 21:01:17.090548096,34.09748567393056,-118.576825912057,463.69745,,,33.0,Palisades
2025-01-07 21:01:17.090548096,34.07145843020336,-118.55640253905382,3120.5762,757.6377,161694.28,30.0,Palisades
2025-01-07 21:01:17.090548096,34.068969962321546,-118.51880459364624,1053.859,1007.7094,15952.08,30.0,Palisades
2025-01-07 21:01:17.090548096,34.04793264602768,-118.57362735342862,1506.5844,1206.7999,12171.32,30.0,Palisades
2025-01-07 21:01:17.090548096,34.045389075623206,-118.53591232702891,2438.958,843.3389,76566.2,30.0,Palisades
2025-01-07 21:01:17.090548096,34.042905560281234,-118.4983495521721,557.3483,1011.4451,8329.58,30.0,Palisades
2025-01-07 21:01:17.090548096,34.09499226178677,-118.53919286962353,199.8721,,,33.0,Palisades
2025-01-07 21:06:17.090279040,34.068969962321546,-118.51880459364624,1150.0419,1062.3713,14366.6,30.0,Palisades
2025-01-07 21:06:17.090279040,34.042905560281234,-118.4983495521721,775.6192,1349.6353,4426.86,30.0,Palisades
2025-01-07 21:06:17.090279040,34.045389075623206,-118.53591232702891,2666.3013,891.6283,65772.734,30.0,Palisades
2025-01-07 21:06:17.090279040,34.04793264602768,-118.57362735342862,1429.2607,1079.9512,16805.8,30.0,Palisades
2025-01-07 21:06:17.090279040,34.09748567393056,-118.576825912057,446.09946,,,33.0,Palisades
2025-01-07 21:06:17.090279040,34.09499226178677,-118.53919286962353,215.34004,,,33.0,Palisades
2025-01-07 21:06:17.090279040,34.07400704112978,-118.59415303589158,857.40674,,,33.0,Palisades
2025-01-07 21:06:17.090279040,34.07145843020336,-118.55640253905382,2962.5105,773.4595,138826.78,30.0,Palisades
2025-01-07 21:11:17.090016000,34.045389075623206,-118.53591232702891,2632.8276,875.03735,70346.24,30.0,Palisades
2025-01-07 21:11:17.090016000,34.09499226178677,-118.53919286962353,221.69135,,,33.0,Palisades
2025-01-07 21:11:17.090016000,34.07145843020336,-118.55640253905382,2965.2322,771.31696,140839.12,30.0,Palisades
2025-01-07 21:11:17.090016000,34.042905560281234,-118.4983495521721,976.38245,1237.5095,7292.92,30.0,Palisades
2025-01-07 21:11:17.090016000,34.04793264602768,-118.57362735342862,1436.8969,1062.3713,17903.44,30.0,Palisades
2025-01-07 21:11:17.090016000,34.068969962321546,-118.51880459364624,1348.673,1006.4459,20525.58,30.0,Palisades
2025-01-07 21:11:17.090016000,34.07400704112978,-118.59415303589158,738.467,,,33.0,Palisades
2025-01-07 21:11:17.090016000,34.09748567393056,-118.576825912057,436.86035,,,33.0,Palisades
2025-01-07 21:16:17.091550976,33.62724407594312,-117.79131099004587,13.448173,,4000.0,200.0,Other
2025-01-07 21:16:17.091550976,34.07145843020336,-118.55640253905382,2761.172,745.77136,154681.58,30.0,Palisades
2025-01-07 21:16:17.091550976,34.09748567393056,-118.576825912057,362.40485,,,33.0,Palisades
2025-01-07 21:16:17.091550976,34.042905560281234,-118.4983495521721,730.2272,1093.7952,8207.62,30.0,Palisades
2025-01-07 21:16:17.091550976,34.045389075623206,-118.53591232702891,2560.1338,840.70197,81505.58,30.0,Palisades
2025-01-07 21:16:17.091550976,34.04793264602768,-118.57362735342862,1281.3113,914.5918,28452.98,30.0,Palisades
2025-01-07 21:16:17.091550976,34.068969962321546,-118.51880459364624,1031.4332,941.34595,20342.64,30.0,Palisades
2025-01-07 21:16:17.091550976,34.07400704112978,-118.59415303589158,738.8166,,,33.0,Palisades
2025-01-07 21:21:17.091271936,34.09748567393056,-118.576825912057,325.2179,,,33.0,Palisades
2025-01-07 21:21:17.091271936,33.62482536435594,-117.754589379413,11.223942,,4000.0,100.0,Other
2025-01-07 21:21:17.091271936,34.042905560281234,-118.4983495521721,928.353,1094.1248,10463.88,30.0,Palisades
2025-01-07 21:21:17.091271936,34.07145843020336,-118.55640253905382,2673.0715,787.90784,114617.72,30.0,Palisades
2025-01-07 21:21:17.091271936,34.07400704112978,-118.59415303589158,600.72217,,,33.0,Palisades
2025-01-07 21:21:17.091271936,34.068969962321546,-118.51880459364624,1034.7179,937.28064,20769.5,30.0,Palisades
2025-01-07 21:21:17.091271936,34.045389075623206,-118.53591232702891,2923.5593,851.8541,87786.516,30.0,Palisades
2025-01-07 21:21:17.091271936,34.04793264602768,-118.57362735342862,1386.361,925.5791,29306.7,30.0,Palisades
2025-01-07 21:26:17.090995968,34.068969962321546,-118.51880459364624,1384.7058,914.427,30770.22,30.0,Palisades
2025-01-07 21:26:17.090995968,34.09748567393056,-118.576825912057,297.18375,,,33.0,Palisades
2025-01-07 21:26:17.090995968,34.07145843020336,-118.55640253905382,3087.9983,822.51794,108519.72,30.0,Palisades
2025-01-07 21:26:17.090995968,34.042905560281234,-118.4983495521721,869.584,932.9406,17781.48,30.0,Palisades
2025-01-07 21:26:17.090995968,34.07400704112978,-118.59415303589158,456.49368,,,33.0,Palisades
2025-01-07 21:26:17.090995968,34.045389075623206,-118.53591232702891,2632.1995,880.9706,68333.9,30.0,Palisades
2025-01-07 21:26:17.090995968,34.04793264602768,-118.57362735342862,1438.4464,1160.8179,13207.9795,30.0,Palisades
2025-01-07 21:31:17.090723072,34.045389075623206,-118.53591232702891,3045.0354,921.45886,65528.82,30.0,Palisades
2025-01-07 21:31:17.090723072,33.5686083733831,-117.64295849439542,9.252676,,4000.0,100.0,Other
2025-01-07 21:31:17.090723072,34.09748567393056,-118.576825912057,340.5543,,,33.0,Palisades
2025-01-07 21:31:17.090723072,34.07145843020336,-118.55640253905382,2876.357,806.2017,110775.98,30.0,Palisades
2025-01-07 21:31:17.090723072,34.07400704112978,-118.59415303589158,524.7724,,,33.0,Palisades
2025-01-07 21:31:17.090723072,34.042905560281234,-118.4983495521721,1164.8812,913.8776,25952.8,30.0,Palisades
2025-01-07 21:31:17.090723072,34.068969962321546,-118.51880459364624,1247.6907,970.9568,21806.16,30.0,Palisades
2025-01-07 21:36:17.090438016,34.07145843020336,-118.55640253905382,2754.8132,780.0519,123947.66,30.0,Palisades
2025-01-07 21:36:17.090438016,34.045389075623206,-118.53591232702891,1947.756,854.3812,57784.36,30.0,Palisades
2025-01-07 21:36:17.090438016,34.042905560281234,-118.4983495521721,553.22687,866.0827,15464.24,30.0,Palisades
2025-01-07 21:36:17.090438016,34.07400704112978,-118.59415303589158,490.68344,,,33.0,Palisades
2025-01-07 21:36:17.090438016,34.068969962321546,-118.51880459364624,1083.0857,938.4343,21623.22,30.0,Palisades
2025-01-07 21:36:17.090438016,34.09748567393056,-118.576825912057,308.01505,,,33.0,Palisades
2025-01-07 21:41:17.091948928,34.068969962321546,-118.51880459364624,1024.7946,1078.6327,12110.34,30.0,Palisades
2025-01-07 21:41:17.091948928,34.07145843020336,-118.55640253905382,2092.6646,771.1521,99494.68,30.0,Palisades
2025-01-07 21:41:17.091948928,34.07400704112978,-118.59415303589158,575.5041,,,33.0,Palisades
2025-01-07 21:41:17.091948928,34.045389075623206,-118.53591232702891,1947.522,869.7085,53454.78,30.0,Palisades
2025-01-07 21:41:17.091948928,34.042905560281234,-118.4983495521721,674.1255,1077.5339,8024.6797,30.0,Palisades
2025-01-07 21:41:17.091948928,34.09748567393056,-118.576825912057,263.6836,,,33.0,Palisades
2025-01-07 21:41:17.091948928,34.04793264602768,-118.57362735342862,1183.1377,951.4543,22415.959,30.0,Palisades
2025-01-07 21:46:17.091662080,34.068969962321546,-118.51880459364624,861.03973,1050.9995,11195.641,30.0,Palisades
2025-01-07 21:46:17.091662080,34.07400704112978,-118.59415303589158,534.27673,,,33.0,Palisades
2025-01-07 21:46:17.091662080,34.07145843020336,-118.55640253905382,1903.1511,744.06836,107848.94,30.0,Palisades
2025-01-07 21:46:17.091662080,34.09748567393056,-118.576825912057,269.11252,,,33.0,Palisades
2025-01-07 21:46:17.091662080,34.042905560281234,-118.4983495521721,626.469,1075.9957,7475.86,30.0,Palisades
2025-01-07 21:46:17.091662080,34.045389075623206,-118.53591232702891,1789.2556,845.0969,55650.06,30.0,Palisades
2025-01-07 21:46:17.091662080,34.04793264602768,-118.57362735342862,945.4811,1136.3711,9305.26,30.0,Palisades
2025-01-07 21:51:17.091377920,34.042905560281234,-118.4983495521721,483.1515,888.22217,12110.34,30.0,Palisades
2025-01-07 21:51:17.091377920,34.07400704112978,-118.59415303589158,614.1408,,,33.0,Palisades
2025-01-07 21:51:17.091377920,34.09748567393056,-118.576825912057,300.06857,,,33.0,Palisades
2025-01-07 21:51:17.091377920,34.04793264602768,-118.57362735342862,1317.4321,1307.334,8329.58,30.0,Palisades
2025-01-07 21:51:17.091377920,34.07145843020336,-118.55640253905382,2244.9697,801.3124,88945.14,30.0,Palisades
2025-01-07 21:51:17.091377920,34.045389075623206,-118.53591232702891,2040.3362,889.92523,50771.66,30.0,Palisades
2025-01-07 21:51:17.091377920,34.068969962321546,-118.51880459364624,774.7629,911.24066,17476.58,30.0,Palisades
2025-01-07 21:56:17.091084032,34.07145843020336,-118.55640253905382,2779.9663,816.96936,100714.28,30.0,Palisades
2025-01-07 21:56:17.091084032,34.042905560281234,-118.4983495521721,611.3503,972.98944,10585.84,30.0,Palisades
2025-01-07 21:56:17.091084032,34.09748567393056,-118.576825912057,343.80374,,,33.0,Palisades
2025-01-07 21:56:17.091084032,34.045389075623206,-118.53591232702891,2587.2886,971.0117,45222.48,30.0,Palisades
2025-01-07 21:56:17.091084032,34.07400704112978,-118.59415303589158,832.10986,,,33.0,Palisades
2025-01-07 21:56:17.091084032,34.068969962321546,-118.51880459364624,1127.7915,1349.6902,6500.1797,30.0,Palisades
2025-01-07 22:01:17.090780032,34.09748567393056,-118.576825912057,429.83368,,,33.0,Palisades
2025-01-07 22:01:17.090780032,34.04793264602768,-118.57362735342862,2174.846,1151.0942,20525.58,30.0,Palisades
2025-01-07 22:01:17.090780032,34.09499226178677,-118.53919286962353,238.19576,,,33.0,Palisades
2025-01-07 22:01:17.090780032,34.07145843020336,-118.55640253905382,3000.8638,782.68884,132850.75,30.0,Palisades
2025-01-07 22:01:17.090780032,34.068969962321546,-118.51880459364624,1228.4597,1124.1752,12598.18,30.0,Palisades
2025-01-07 22:01:17.090780032,34.045389075623206,-118.53591232702891,2827.9783,942.11505,55650.06,30.0,Palisades
2025-01-07 22:01:17.090780032,34.042905560281234,-118.4983495521721,673.3277,1004.2484,10341.92,30.0,Palisades
2025-01-07 22:06:17.090480000,34.04793264602768,-118.57362735342862,2053.0745,1156.0385,19123.04,30.0,Palisades
2025-01-07 22:06:17.090480000,34.045389075623206,-118.53591232702891,3036.3933,825.20984,105104.836,30.0,Palisades
2025-01-07 22:06:17.090480000,34.068969962321546,-118.51880459364624,1048.6075,816.6397,38087.82,30.0,Palisades
2025-01-07 22:06:17.090480000,34.07145843020336,-118.55640253905382,2856.7766,825.924,98458.016,30.0,Palisades
2025-01-07 22:11:17.091990016,34.07400704112978,-118.59415303589158,1085.1058,,,33.0,Palisades
2025-01-07 22:11:17.091990016,34.042905560281234,-118.4983495521721,559.4274,840.1526,17842.46,30.0,Palisades
2025-01-07 22:11:17.091990016,34.07145843020336,-118.55640253905382,3261.8982,819.44147,116569.08,30.0,Palisades
2025-01-07 22:11:17.091990016,34.068969962321546,-118.51880459364624,1259.9376,974.4728,21684.2,30.0,Palisades
2025-01-07 22:11:17.091990016,34.045389075623206,-118.53591232702891,3282.33,803.7296,128277.24,30.0,Palisades
2025-01-07 22:11:17.091990016,34.04793264602768,-118.57362735342862,2477.6885,958.2664,45588.36,30.0,Palisades
2025-01-07 22:16:17.091688960,34.042905560281234,-118.4983495521721,532.6227,,,33.0,Palisades
2025-01-07 22:16:17.091688960,34.04793264602768,-118.57362735342862,2243.7437,804.7734,87115.74,30.0,Palisades
2025-01-07 22:16:17.091688960,34.09748567393056,-118.576825912057,367.48196,,,33.0,Palisades
2025-01-07 22:16:17.091688960,34.068969962321546,-118.51880459364624,944.1282,893.8807,23025.76,30.0,Palisades
2025-01-07 22:16:17.091688960,34.07145843020336,-118.55640253905382,2991.5217,757.52783,155108.44,30.0,Palisades
2025-01-07 22:16:17.091688960,34.07400704112978,-118.59415303589158,1509.8693,1831.8694,4000.0,30.0,Palisades
